Commodity I-O code,Industry I-O code,input
541512,517000,825.9
541512,518100,36.1
541512,518200,404.9
541512,519100,12.8
541512,522A00,136.4
541512,523000,1658.2
541512,524100,245.4
541512,524200,49.5
541512,525000,42
541512,52A000,224.8
541512,531000,396
541512,532100,32
541512,532230,2.9
541512,532400,26.1
541512,532A00,49.8
541512,533000,158.7
541512,541100,187.3
541512,541200,127.5
541512,541300,251.2
541512,541400,14.7
541512,541511,107.7
541512,541512,108.3
541512,54151A,51.5
541512,541610,115.9
541512,5416A0,45.6
541512,541700,218.3
541512,541800,91
541512,541920,6.1
541512,541940,13.2
541512,5419A0,44
541512,550000,3293.7
541512,561100,48.5
541512,561200,29.1
541512,561300,109
541512,561400,347.5
541512,561500,27.5
541512,561600,134.9
541512,561700,62.9
541512,561900,124.5
541512,562000,40.6
541512,611100,16.4
541512,611A00,62.4
541512,611B00,46.7
541512,621600,22.6
541512,621A00,361.7
541512,621B00,80.9
541512,622000,388.9
541512,623000,80.6
541512,624200,20.4
541512,624400,23.8
541512,624A00,37.9
541512,711100,2.9
541512,711200,9.9
541512,711500,2.6
541512,711A00,10.2
541512,712000,2.3
541512,713940,10.1
541512,713950,2.7
541512,713A00,32.1
541512,713B00,13.2
541512,7211A0,106.4
541512,721A00,7.9
541512,722000,335.7
541512,811192,8.2
541512,8111A0,149.9
541512,811200,34.6
541512,811300,42.3
541512,811400,29.1
541512,812100,6.7
541512,812200,2.2
541512,812300,14.6
541512,812900,44.8
541512,813100,51.3
541512,813A00,34.1
541512,813B00,57.8
541512,F02000,9298.9
541512,F04000,335.9
541512,F05000,-128.2
541512,F06I00,1186.1
541512,F07I00,700
541512,F08I00,68.6
541512,F09I00,277.4
541512,S00201,38.7
541512,S00202,6.7
541512,S00203,501.3
541512,S00500,4755.7
541512,S00600,7782.1
541512,S00700,2599.2
541512,S00800,467.2
54151A,1111A0,2.4
54151A,1111B0,50.7
54151A,111200,60.5
54151A,111335,7.3
54151A,1113A0,39.7
54151A,111400,29.8
54151A,111910,8
54151A,111920,2.1
54151A,1119A0,3.4
54151A,1119B0,75.1
54151A,112120,9
54151A,1121A0,24.5
54151A,112300,15.2
54151A,112A00,13.8
54151A,113300,56.2
54151A,113A00,37.9
54151A,114100,5.8
54151A,114200,5.9
54151A,115000,17.7
54151A,211000,129.8
54151A,212100,25.8
54151A,212210,0.5
54151A,212230,2.6
54151A,2122A0,4.2
54151A,212310,11.5
54151A,212320,10
54151A,212390,3.8
54151A,213111,25.8
54151A,213112,35.6
54151A,21311A,7.8
54151A,221100,336.2
54151A,221200,331.6
54151A,221300,14
54151A,230101,266.2
54151A,230102,88.8
54151A,230103,769.2
54151A,230201,922.3
54151A,230202,295.9
54151A,230301,174.4
54151A,230302,98.3
54151A,311111,5.1
54151A,311119,7
54151A,311210,4.8
54151A,311221,8.7
54151A,311225,2.9
54151A,31122A,6.5
54151A,311230,5.7
54151A,311313,1.7
54151A,31131A,3.9
54151A,311320,1.7
54151A,311330,1.2
54151A,311340,3.9
54151A,311410,7.3
54151A,311420,29.1
54151A,311513,7.4
54151A,311514,5
54151A,31151A,23
54151A,311520,5.5
54151A,311615,36.7
54151A,31161A,64.5
54151A,311700,11.8
54151A,311810,41.5
54151A,311820,16
54151A,311830,2
54151A,311910,3.7
54151A,311920,6.3
54151A,311930,1.4
54151A,311940,13.5
54151A,311990,21.4
54151A,312110,16.8
54151A,312120,2.9
54151A,312130,4.6
54151A,3122A0,5.2
54151A,313100,11.7
54151A,313210,10.1
54151A,313220,2.8
54151A,313230,8.1
54151A,313240,5
54151A,313310,9.5
54151A,313320,3
54151A,314110,9.7
54151A,314120,5.4
54151A,314910,3.6
54151A,314990,12.4
54151A,315100,3
54151A,315210,3.4
54151A,315220,5.7
54151A,315230,18.6
54151A,315290,1.5
54151A,315900,4.8
54151A,316100,2.5
54151A,316200,3.4
54151A,316900,4.2
54151A,321100,29.5
54151A,321219,6.4
54151A,32121A,5.7
54151A,32121B,8.6
54151A,321910,27.8
54151A,321920,6.2
54151A,321991,8.8
54151A,321992,3.8
54151A,321999,5.5
54151A,322110,4.1
54151A,322120,32.2
54151A,322130,15.7
54151A,322210,47.1
54151A,32222A,11.5
54151A,32222B,5.2
54151A,322230,9.6
54151A,322291,3.9
54151A,322299,4.3
54151A,323110,227.8
54151A,323120,8.3
54151A,324110,159.2
54151A,324121,4.5
54151A,324122,3.5
54151A,324191,2.3
54151A,324199,0.6
54151A,325110,14.1
54151A,325120,2.5
54151A,325130,7.7
54151A,325181,0.7
54151A,325182,0.8
54151A,325188,36.1
54151A,325190,54.4
54151A,325211,23.7
54151A,325212,5.7
54151A,325220,4.9
54151A,325310,5.7
54151A,325320,2
54151A,325411,1.6
54151A,325412,74.2
54151A,325413,13.1
54151A,325414,5.7
54151A,325510,35.3
54151A,325520,5.5
54151A,325610,11.5
54151A,325620,15.7
54151A,325910,4
54151A,3259A0,22.1
54151A,326110,33.7
54151A,326121,4.9
54151A,326122,4.4
54151A,326130,2.3
54151A,326140,0.7
54151A,326150,8
54151A,326160,6.9
54151A,32619A,147
54151A,326210,17.4
54151A,326220,6.2
54151A,326290,19.3
54151A,32711A,2.8
54151A,32712A,2.1
54151A,32712B,1.7
54151A,327211,2.7
54151A,327212,5.3
54151A,327213,3.3
54151A,327215,13.5
54151A,327310,5.8
54151A,327320,21.6
54151A,327330,4.8
54151A,327390,9.4
54151A,3274A0,3.2
54151A,327910,4
54151A,327991,3.7
54151A,327992,2.3
54151A,327993,7.1
54151A,327999,2.4
54151A,331110,25.7
54151A,331200,12
54151A,331314,1.2
54151A,33131A,1.9
54151A,33131B,10.3
54151A,331411,0.9
54151A,331419,2.5
54151A,331420,9.1
54151A,331490,5.9
54151A,331510,12
54151A,331520,13.3
54151A,332114,5.7
54151A,33211A,9.6
54151A,33211B,11.4
54151A,33221A,2.4
54151A,33221B,9.7
54151A,332310,35.4
54151A,332320,35.1
54151A,332410,4.1
54151A,332420,6.1
54151A,332430,15.1
54151A,332500,14.2
54151A,332600,9.9
54151A,332710,37
54151A,332720,21.9
54151A,332800,21.4
54151A,332913,4.2
54151A,33291A,29.1
54151A,332991,7.1
54151A,332996,4.2
54151A,33299A,1.5
54151A,33299B,5.9
54151A,33299C,14.4
54151A,333111,19.5
54151A,333112,8.7
54151A,333120,10.7
54151A,333130,12.7
54151A,333220,4.2
54151A,333295,20
54151A,33329A,25.4
54151A,333314,5.6
54151A,333315,0.2
54151A,333319,22.4
54151A,33331A,6.8
54151A,333414,8
54151A,333415,27.5
54151A,33341A,6.1
54151A,333511,9.9
54151A,333514,12.5
54151A,333515,7.3
54151A,33351A,7.1
54151A,33351B,5.2
54151A,333611,9.3
54151A,333612,2
54151A,333613,5.6
54151A,333618,20.7
54151A,333911,10.6
54151A,333912,10.2
54151A,333920,20.6
54151A,333991,1.1
54151A,333993,9.2
54151A,333994,3.3
54151A,33399A,25.3
54151A,33399B,11.5
54151A,334111,38.5
54151A,334112,7.9
54151A,33411A,61.1
54151A,334210,29.6
54151A,334220,80.6
54151A,334290,8.9
54151A,334300,3.6
54151A,334411,1.2
54151A,334412,20.9
54151A,334413,266.3
54151A,334417,3.9
54151A,334418,19.2
54151A,334419,17.9
54151A,33441A,8.7
54151A,334510,35
54151A,334511,315.4
54151A,334512,3.5
54151A,334513,28.1
54151A,334514,5.1
54151A,334515,34.6
54151A,334516,20.3
54151A,334517,4.9
54151A,33451A,23.3
54151A,334613,2.6
54151A,33461A,13.2
54151A,335110,0.5
54151A,335120,6.8
54151A,335210,0.5
54151A,335221,1
54151A,335222,1.1
54151A,335224,0.1
54151A,335228,2.8
54151A,335311,1.5
54151A,335312,0.5
54151A,335313,2.4
54151A,335314,0.8
54151A,335911,4.7
54151A,335920,5
54151A,335930,5.4
54151A,335991,0.2
54151A,335999,9.9
54151A,336111,10.5
54151A,336112,7.3
54151A,336120,4.4
54151A,336211,5.7
54151A,336212,2.8
54151A,336213,2.3
54151A,336214,6.5
54151A,336300,144.9
54151A,336411,120.6
54151A,336412,42.4
54151A,336413,27.7
54151A,336414,15.2
54151A,33641A,7
54151A,336500,8.9
54151A,336611,45.8
54151A,336612,8.2
54151A,336991,5.9
54151A,336992,1.8
54151A,336999,3.4
54151A,337110,117.1
54151A,337121,12.4
54151A,337122,15.4
54151A,337127,8.5
54151A,33712A,5
54151A,337212,27.2
54151A,337215,19.9
54151A,33721A,0.2
54151A,337910,8
54151A,337920,4.7
54151A,339111,4.7
54151A,339112,40
54151A,339113,40.3
54151A,339114,5.6
54151A,339115,3.3
54151A,339116,5.7
54151A,339910,14.4
54151A,339920,22.8
54151A,339930,4.7
54151A,339940,4
54151A,339950,45.8
54151A,339991,9.2
54151A,339992,3.5
54151A,339994,0.9
54151A,33999A,19.5
54151A,420000,2269.5
54151A,481000,80.8
54151A,482000,401.5
54151A,483000,23
54151A,484000,673.9
54151A,485000,56
54151A,486000,37.5
54151A,48A000,106.2
54151A,491000,203.7
54151A,492000,47.3
54151A,493000,149.1
54151A,4A0000,2864.5
54151A,511110,289
54151A,511120,363.5
54151A,511130,209.1
54151A,5111A0,243.1
54151A,511200,447.6
54151A,512100,119.3
54151A,512200,35.6
54151A,515100,62.4
54151A,515200,97.2
54151A,516110,67
54151A,517000,2368.1
54151A,518100,397.9
54151A,518200,1543.8
54151A,519100,65.2
54151A,522A00,618.7
54151A,523000,3049.9
54151A,524100,657.8
54151A,524200,114.5
54151A,525000,100.7
54151A,52A000,990.1
54151A,531000,781.2
54151A,532100,60.6
54151A,532230,6.1
54151A,532400,51.1
54151A,532A00,94.5
54151A,533000,149.7
54151A,541100,1670.7
54151A,541200,807.2
54151A,541300,2311
54151A,541400,156.1
54151A,541511,791.5
54151A,541512,1395.2
54151A,54151A,398.8
54151A,541610,861.1
54151A,5416A0,151.8
54151A,541700,941.6
54151A,541800,230.9
54151A,541920,64.6
54151A,541940,43.9
54151A,5419A0,376
54151A,550000,6103.2
54151A,561100,237.1
54151A,561200,95.2
54151A,561300,806.3
54151A,561400,334
54151A,561500,160
54151A,561600,423.6
54151A,561700,502.5
54151A,561900,213.9
54151A,562000,76.5
54151A,611100,186
54151A,611A00,1016.5
54151A,611B00,764.6
54151A,621600,59.8
54151A,621A00,923.6
54151A,621B00,196.1
54151A,622000,944.5
54151A,623000,193.3
54151A,624200,68
54151A,624400,85.3
54151A,624A00,169.4
54151A,711100,8.7
54151A,711200,32.3
54151A,711500,5.6
54151A,711A00,30.3
54151A,712000,8.3
54151A,713940,22.4
54151A,713950,5.4
54151A,713A00,75.8
54151A,713B00,29.7
54151A,7211A0,217.6
54151A,721A00,17.1
54151A,722000,511.7
54151A,811192,19
54151A,8111A0,342.5
54151A,811200,80.5
54151A,811300,79.1
54151A,811400,68.5
54151A,812100,25.7
54151A,812200,4.5
54151A,812300,29.3
54151A,812900,121
54151A,813100,219.2
54151A,813A00,125
54151A,813B00,129.9
54151A,F04000,3587.1
54151A,F05000,-710.5
54151A,S00101,54.5
54151A,S00102,17.8
54151A,S00201,88.4
54151A,S00202,14.3
54151A,S00203,419.1
54151A,S00500,3837.6
54151A,S00600,5806.3
54151A,S00700,6306.9
54151A,S00800,887.8
541610,1111A0,0.7
541610,111910,1.2
541610,1119B0,2.1
541610,112A00,0.5
541610,114200,6.5
541610,115000,4.2
541610,211000,86.5
541610,212100,16.4
541610,212210,0.4
541610,212230,1.2
541610,2122A0,2
541610,212310,7.6
541610,212320,8
541610,212390,2.5
541610,213111,16
541610,213112,122
541610,21311A,3.6
541610,221100,84.4
541610,221200,127.5
541610,221300,7.5
541610,230101,54.2
541610,230102,45.2
541610,230103,312.4
541610,230201,419.7
541610,230202,183.1
541610,230301,68
541610,230302,31.9
541610,311111,31.6
541610,311119,10.3
541610,311210,8.9
541610,311221,13.1
541610,311225,0.6
541610,31122A,3.8
541610,311230,2.7
541610,311313,0.5
541610,31131A,1.6
541610,311320,4.6
541610,311330,3.8
541610,311340,4.5
541610,311410,30.6
541610,311420,14.6
541610,311513,17.7
541610,311514,7.5
541610,31151A,9.8
541610,311520,86.1
541610,311615,27.1
541610,31161A,99.5
541610,311700,24.5
541610,311810,33.1
541610,311820,15.5
541610,311830,1.4
541610,311910,15.8
541610,311920,2.7
541610,311930,1
541610,311940,22.4
541610,311990,18.7
541610,312110,34.5
541610,312120,241.9
541610,312130,12.7
541610,312140,1.2
541610,3122A0,37.3
541610,313100,22.3
541610,313210,16.1
541610,313220,2.5
541610,313230,7.8
541610,313240,7.4
541610,313310,7.2
541610,313320,1.7
541610,314110,3.4
541610,314120,11.6
541610,314910,2.9
541610,314990,15.4
541610,315100,5.5
541610,315210,5.4
541610,315220,7.8
541610,315230,32.2
541610,315290,1
541610,315900,5.4
541610,316100,7.8
541610,316200,2.2
541610,316900,6.2
541610,321100,37.2
541610,321219,9.4
541610,32121A,5.4
541610,32121B,6.6
541610,321910,37
541610,321920,3.3
541610,321991,4.3
541610,321992,9.3
541610,321999,16.6
541610,322110,7.8
541610,322120,84.1
541610,322130,35.3
541610,322210,35.8
541610,32222A,22.6
541610,32222B,7.8
541610,322230,5.4
541610,322291,2.8
541610,322299,5.5
541610,323110,319.5
541610,323120,11.7
541610,324110,218.9
541610,324121,7.6
541610,324122,5.6
541610,324191,3.2
541610,324199,1
541610,325110,16.7
541610,325120,3.6
541610,325130,18.7
541610,325181,1.4
541610,325182,0.5
541610,325188,80.8
541610,325190,208.1
541610,325211,41.9
541610,325212,10.5
541610,325220,5.7
541610,325310,27.3
541610,325320,1.5
541610,325411,13.5
541610,325412,980.1
541610,325413,116.8
541610,325414,100.8
541610,325510,23.1
541610,325520,48.5
541610,325610,20
541610,325620,52.2
541610,325910,17.4
541610,3259A0,56.5
541610,326110,35.4
541610,326121,8.2
541610,326122,5.9
541610,326130,2.6
541610,326140,17.8
541610,326150,10.1
541610,326160,4.8
541610,32619A,160.3
541610,326210,16.3
541610,326220,5.2
541610,326290,22.2
541610,32711A,5.9
541610,32712A,4
541610,32712B,1.9
541610,327211,0.5
541610,327212,5.2
541610,327213,1.2
541610,327215,16
541610,327310,24.1
541610,327320,21.9
541610,327330,14.7
541610,327390,13.4
541610,3274A0,5
541610,327910,6.6
541610,327991,5.5
541610,327992,0.9
541610,327993,3.4
541610,327999,1.9
541610,331110,104.7
541610,331200,20.8
541610,331314,3.3
541610,33131A,16.4
541610,33131B,28.7
541610,331411,13.2
541610,331419,15.4
541610,331420,14.4
541610,331490,15.3
541610,331510,27.6
541610,331520,20.5
541610,332114,6.8
541610,33211A,12.5
541610,33211B,22.5
541610,33221A,2.9
541610,33221B,23.3
541610,332310,105.4
541610,332320,85.2
541610,332410,4
541610,332420,5.9
541610,332430,9.5
541610,332500,31.5
541610,332600,17.2
541610,332710,49
541610,332720,26.9
541610,332800,52.2
541610,332913,38.4
541610,33291A,40.3
541610,332991,14.2
541610,332996,9.3
541610,33299A,5.7
541610,33299B,12.1
541610,33299C,16.5
541610,333111,15.2
541610,333112,8.2
541610,333120,33
541610,333130,21.2
541610,333220,5.9
541610,333295,113.6
541610,33329A,45.4
541610,333314,12.4
541610,333315,0.2
541610,333319,35.2
541610,33331A,89.4
541610,333414,8.4
541610,333415,49.5
541610,33341A,5
541610,333511,12.1
541610,333514,18.7
541610,333515,11.4
541610,33351A,7.4
541610,33351B,9.1
541610,333611,9.6
541610,333612,5.6
541610,333613,8.4
541610,333618,27.4
541610,333911,49.7
541610,333912,18.7
541610,333920,26.7
541610,333991,3.3
541610,333993,8.3
541610,333994,4.8
541610,33399A,38.3
541610,33399B,24.2
541610,334111,11
541610,334112,37.4
541610,33411A,70.3
541610,334210,107.3
541610,334220,202.5
541610,334290,18.6
541610,334300,15.7
541610,334411,8.6
541610,334412,18.5
541610,334413,273.6
541610,334417,5.5
541610,334418,18.1
541610,334419,39.9
541610,33441A,10.7
541610,334510,73.8
541610,334511,88.1
541610,334512,24
541610,334513,33.4
541610,334514,4.4
541610,334515,35.6
541610,334516,49.1
541610,334517,8.3
541610,33451A,18.2
541610,334613,6.9
541610,33461A,26.7
541610,335110,1.1
541610,335120,8.3
541610,335210,4.1
541610,335221,5.2
541610,335222,6
541610,335224,1.3
541610,335228,24.1
541610,335311,3.6
541610,335312,13.4
541610,335313,15.1
541610,335314,10.5
541610,335911,9.1
541610,335912,2.7
541610,335920,17.1
541610,335930,15.3
541610,335991,2.8
541610,335999,40.5
541610,336111,25
541610,336112,90.4
541610,336120,12.1
541610,336211,4.5
541610,336212,2.4
541610,336213,2.6
541610,336214,20.8
541610,336300,324.9
541610,336411,141.8
541610,336412,310.3
541610,336413,23
541610,336414,73.1
541610,33641A,12
541610,336500,6
541610,336611,236.9
541610,336612,12.8
541610,336991,8.7
541610,336992,8.3
541610,336999,6.8
541610,337110,20.4
541610,337121,6.4
541610,337122,14.9
541610,337127,12.5
541610,33712A,10.5
541610,337212,34.6
541610,337215,16
541610,337910,4.4
541610,337920,6.6
541610,339111,13.7
541610,339112,96.9
541610,339113,170.8
541610,339114,19.1
541610,339115,4.1
541610,339116,4.7
541610,339910,12.1
541610,339920,42
541610,339930,10.2
541610,339940,8
541610,339950,21.7
541610,339991,7.1
541610,339992,1.9
541610,339994,2.6
541610,33999A,33.8
541610,420000,7693.9
541610,482000,60.6
541610,483000,114.3
541610,484000,997
541610,485000,576.3
541610,486000,100.8
541610,48A000,463.1
541610,491000,332.4
541610,492000,237.6
541610,493000,227.5
541610,4A0000,4712.4
541610,511110,325.7
541610,511120,384.4
541610,511130,275.6
541610,5111A0,379.6
541610,511200,1524
541610,512100,735.1
541610,512200,120.7
541610,515100,128.4
541610,515200,58.5
541610,516110,73.5
541610,517000,1183.8
541610,518100,260.1
541610,518200,1021.3
541610,519100,77.1
541610,522A00,471
541610,523000,5978.8
541610,524100,85.8
541610,524200,2495.2
541610,525000,1280.9
541610,531000,624.2
541610,532100,61.2
541610,532230,24.3
541610,532400,253.6
541610,532A00,77.2
541610,533000,1075.3
541610,541100,903.4
541610,541200,938.8
541610,541300,3650.5
541610,541400,134.3
541610,541511,778.7
541610,541512,576.8
541610,54151A,467
541610,541610,2036.1
541610,5416A0,255.8
541610,541700,2431.3
541610,541800,637.8
541610,541920,39.4
541610,541940,52.1
541610,5419A0,483.2
541610,550000,9997.1
541610,561100,924.2
541610,561200,850
541610,561300,471.5
541610,561400,530.8
541610,561500,180.8
541610,561600,205.6
541610,561700,1651.4
541610,561900,296.2
541610,562000,306.3
541610,611100,5.3
541610,611A00,142.5
541610,611B00,464.6
541610,621600,211.4
541610,621A00,6349.5
541610,621B00,2256.9
541610,622000,2248.2
541610,623000,1964.7
541610,624200,336.7
541610,624400,177.4
541610,624A00,839.1
541610,711100,305
541610,711200,153.1
541610,711500,541.4
541610,711A00,353.1
541610,712000,148.7
541610,713940,76.2
541610,713950,15.7
541610,713A00,212.3
541610,713B00,142.9
541610,7211A0,960.5
541610,721A00,40.7
541610,722000,1550.8
541610,811192,42
541610,8111A0,167.1
541610,811200,156.5
541610,811300,67.5
541610,811400,44.2
541610,812100,76.9
541610,812200,86.9
541610,812300,39.7
541610,812900,480.9
541610,813100,114.8
541610,813A00,1397
541610,813B00,1096.3
541610,F04000,2390.2
541610,F05000,-2247
541610,S00201,106
541610,S00203,368.2
541610,S00500,2773.7
541610,S00600,419.5
541610,S00700,10031.4
541610,S00800,27.3
5416A0,113A00,6.3
5416A0,114200,6.2
5416A0,115000,0.4
5416A0,211000,1.5
5416A0,212100,3.7
5416A0,212210,0.3
5416A0,212230,0.2
5416A0,2122A0,1.5
5416A0,212310,1.7
5416A0,212320,1.7
5416A0,212390,0.2
5416A0,213111,9.1
5416A0,213112,7.8
5416A0,21311A,0.3
5416A0,221100,8.1
5416A0,221200,14
5416A0,221300,50.9
5416A0,230101,9.1
5416A0,230103,57.2
5416A0,230201,84.9
5416A0,230202,67.8
5416A0,230301,47.3
5416A0,230302,6.5
5416A0,311111,3.7
5416A0,311119,1.3
5416A0,311210,1.2
5416A0,311221,1.3
5416A0,31122A,0.5
5416A0,311230,0.3
5416A0,31131A,0.2
5416A0,311320,0.6
5416A0,311330,0.4
5416A0,311340,0.6
5416A0,311410,3.7
5416A0,311420,1.6
5416A0,311513,2.1
5416A0,311514,0.9
5416A0,31151A,1.1
5416A0,311520,10.4
5416A0,311615,3.3
5416A0,31161A,11.5
5416A0,311700,3
5416A0,311810,4
5416A0,311820,1.4
5416A0,311830,0.2
5416A0,311910,1.8
5416A0,311920,0.3
5416A0,311930,0.2
5416A0,311940,2.6
5416A0,311990,1.6
5416A0,312110,4.1
5416A0,312120,29.1
5416A0,312130,1.5
5416A0,312140,0.2
5416A0,3122A0,4.5
5416A0,313100,2.8
5416A0,313210,1.9
5416A0,313220,0.2
5416A0,313230,1
5416A0,313240,0.8
5416A0,313310,0.8
5416A0,313320,0.2
5416A0,314110,0.4
5416A0,314120,1.3
5416A0,314910,0.4
5416A0,314990,1.7
5416A0,315100,0.5
5416A0,315210,0.6
5416A0,315220,1
5416A0,315230,3.7
5416A0,315900,0.8
5416A0,316100,1
5416A0,316200,0.2
5416A0,316900,0.8
5416A0,321100,3.8
5416A0,321219,1.1
5416A0,32121A,0.6
5416A0,32121B,0.8
5416A0,321910,4.2
5416A0,321920,0.4
5416A0,321991,0.2
5416A0,321992,1
5416A0,321999,1.9
5416A0,322110,0.9
5416A0,322120,10
5416A0,322130,4.3
5416A0,322210,4.1
5416A0,32222A,2.7
5416A0,32222B,0.8
5416A0,322230,0.5
5416A0,322291,0.4
5416A0,322299,0.6
5416A0,323110,31.6
5416A0,323120,1.4
5416A0,324110,26.2
5416A0,324121,1
5416A0,324122,0.7
5416A0,324191,0.4
5416A0,324199,0.2
5416A0,325110,2
5416A0,325120,0.4
5416A0,325130,2.2
5416A0,325181,0.2
5416A0,325188,9.8
5416A0,325190,24.9
5416A0,325211,5.1
5416A0,325212,1.3
5416A0,325220,0.6
5416A0,325310,3.2
5416A0,325320,0.2
5416A0,325411,1.6
5416A0,325412,117.8
5416A0,325413,14
5416A0,325414,12.1
5416A0,325510,2.7
5416A0,325520,5.9
5416A0,325610,2.4
5416A0,325620,6.4
5416A0,325910,2.1
5416A0,3259A0,6.7
5416A0,326110,4
5416A0,326121,1
5416A0,326122,0.6
5416A0,326130,0.3
5416A0,326140,2.4
5416A0,326150,1.2
5416A0,326160,0.6
5416A0,32619A,16.6
5416A0,326210,2
5416A0,326220,0.6
5416A0,326290,2.5
5416A0,32711A,0.8
5416A0,32712A,0.5
5416A0,32712B,0.4
5416A0,327212,0.6
5416A0,327213,0.2
5416A0,327215,1.9
5416A0,327310,2.9
5416A0,327320,2.6
5416A0,327330,1.6
5416A0,327390,1.6
5416A0,3274A0,0.6
5416A0,327910,0.8
5416A0,327991,0.6
5416A0,327992,0.2
5416A0,327993,0.4
5416A0,327999,0.2
5416A0,331110,12.6
5416A0,331200,2.5
5416A0,331314,0.4
5416A0,33131A,1.9
5416A0,33131B,3.5
5416A0,331411,1.6
5416A0,331419,1.9
5416A0,331420,1.8
5416A0,331490,1.9
5416A0,331510,3.3
5416A0,331520,2.6
5416A0,332114,0.8
5416A0,33211A,1.5
5416A0,33211B,2.5
5416A0,33221A,0.4
5416A0,33221B,2.7
5416A0,332310,11.9
5416A0,332320,10.1
5416A0,332410,0.4
5416A0,332420,0.7
5416A0,332430,1.1
5416A0,332500,3.7
5416A0,332600,2
5416A0,332710,4.9
5416A0,332720,3.2
5416A0,332800,6
5416A0,332913,4.7
5416A0,33291A,4.9
5416A0,332991,1.7
5416A0,332996,1.1
5416A0,33299A,0.8
5416A0,33299B,1.4
5416A0,33299C,2
5416A0,333111,2.3
5416A0,333112,1.1
5416A0,333120,3.9
5416A0,333130,2.5
5416A0,333220,0.8
5416A0,333295,14.3
5416A0,33329A,5.8
5416A0,333314,1.9
5416A0,333315,0
5416A0,333319,4.9
5416A0,33331A,11.2
5416A0,333414,1.3
5416A0,333415,6.5
5416A0,33341A,0.9
5416A0,333511,1.8
5416A0,333514,2.6
5416A0,333515,1.5
5416A0,33351A,1.3
5416A0,33351B,1
5416A0,333611,1.1
5416A0,333612,0.6
5416A0,333613,1
5416A0,333618,3.8
5416A0,333911,6.1
5416A0,333912,2.5
5416A0,333920,3.4
5416A0,333991,0.5
5416A0,333993,1.7
5416A0,333994,0.8
5416A0,33399A,4.8
5416A0,33399B,3.5
5416A0,334111,1.3
5416A0,334112,4.5
5416A0,33411A,8.2
5416A0,334210,12.9
5416A0,334220,24.2
5416A0,334290,2.2
5416A0,334300,2
5416A0,334411,1
5416A0,334412,2.2
5416A0,334413,32.9
5416A0,334417,0.8
5416A0,334418,2.2
5416A0,334419,4.9
5416A0,33441A,1.4
5416A0,334510,8.8
5416A0,334511,10.7
5416A0,334512,2.8
5416A0,334513,4
5416A0,334514,0.5
5416A0,334515,4.2
5416A0,334516,5.9
5416A0,334517,1
5416A0,33451A,2.1
5416A0,334613,1
5416A0,33461A,3.2
5416A0,335110,0.2
5416A0,335120,1.1
5416A0,335210,0.5
5416A0,335221,0.7
5416A0,335222,0.7
5416A0,335224,0.2
5416A0,335228,3
5416A0,335311,0.4
5416A0,335312,1.6
5416A0,335313,1.8
5416A0,335314,1.2
5416A0,335911,1.7
5416A0,335912,0.4
5416A0,335920,2
5416A0,335930,2.1
5416A0,335991,0.4
5416A0,335999,7.7
5416A0,336111,3
5416A0,336112,10.8
5416A0,336120,1.4
5416A0,336211,0.6
5416A0,336212,0.2
5416A0,336213,0.3
5416A0,336214,2.5
5416A0,336300,39.1
5416A0,336411,17
5416A0,336412,37.3
5416A0,336413,2.7
5416A0,336414,8.8
5416A0,33641A,1.5
5416A0,336500,0.8
5416A0,336611,28
5416A0,336612,1.6
5416A0,336991,1
5416A0,336992,1
5416A0,336999,0.8
5416A0,337110,1.7
5416A0,337121,0.8
5416A0,337122,1.4
5416A0,337127,1.3
5416A0,33712A,1.2
5416A0,337212,4.1
5416A0,337215,1.6
5416A0,337910,0.4
5416A0,337920,0.8
5416A0,339111,1.5
5416A0,339112,11.6
5416A0,339113,20.6
5416A0,339114,2.3
5416A0,339115,0.4
5416A0,339116,0.6
5416A0,339910,1.3
5416A0,339920,4.7
5416A0,339930,1.3
5416A0,339940,1
5416A0,339950,2.6
5416A0,339991,0.8
5416A0,339992,0.2
5416A0,339994,0.4
5416A0,33999A,4.1
5416A0,420000,506.5
5416A0,482000,1.3
5416A0,483000,13.7
5416A0,484000,119.2
5416A0,485000,69.3
5416A0,486000,679.1
5416A0,48A000,55.6
5416A0,492000,28.5
5416A0,493000,25.6
5416A0,4A0000,512.7
5416A0,511110,39.1
5416A0,511120,44.2
5416A0,511130,31.9
5416A0,5111A0,44.7
5416A0,511200,181.2
5416A0,512100,88.5
5416A0,512200,13.9
5416A0,515100,15.4
5416A0,515200,6.2
5416A0,516110,8.9
5416A0,517000,140.1
5416A0,518100,30.5
5416A0,518200,122.4
5416A0,519100,9.3
5416A0,522A00,47.8
5416A0,523000,714.3
5416A0,524100,9.7
5416A0,524200,299.9
5416A0,531000,52.8
5416A0,532100,7.2
5416A0,532230,2.8
5416A0,532400,29.2
5416A0,532A00,9.3
5416A0,533000,172.9
5416A0,541100,103.4
5416A0,541200,106.1
5416A0,541300,792.1
5416A0,541400,15.8
5416A0,541511,93.5
5416A0,541512,145.8
5416A0,54151A,52.5
5416A0,541610,231.6
5416A0,5416A0,46.1
5416A0,541700,292.2
5416A0,541800,74.5
5416A0,541920,4.7
5416A0,541940,6.3
5416A0,5419A0,53.8
5416A0,550000,1186.9
5416A0,561100,104
5416A0,561200,101.6
5416A0,561300,54.4
5416A0,561400,53.5
5416A0,561500,17.5
5416A0,561600,48.4
5416A0,561700,182.3
5416A0,561900,30.3
