"","header","digits2","digits6","digits6_des","dupli","notes","SICs","SIC_exclu","SIC","SIC_n"
"1106","MANUFACTURING","16 Broad and narrow fabrics, yarn and thread mills","160200","Narrow fabric mills","FALSE",NA,"224",NA,"2248","1"
"1107","MANUFACTURING","16 Broad and narrow fabrics, yarn and thread mills","160200","Narrow fabric mills","FALSE",NA,"224",NA,"2249","1"
"1108","MANUFACTURING","16 Broad and narrow fabrics, yarn and thread mills","160300","Yarn mills and finishing of textiles, n.e.c.","FALSE",NA,"2269, 2281-2",NA,"2269","1"
"1109","MANUFACTURING","16 Broad and narrow fabrics, yarn and thread mills","160300","Yarn mills and finishing of textiles, n.e.c.","FALSE",NA,"2269, 2281-2",NA,"2281","1"
"1110","MANUFACTURING","16 Broad and narrow fabrics, yarn and thread mills","160300","Yarn mills and finishing of textiles, n.e.c.","FALSE",NA,"2269, 2281-2",NA,"2282","1"
"1111","MANUFACTURING","16 Broad and narrow fabrics, yarn and thread mills","160400","Thread mills","FALSE",NA,"2284",NA,"2284","1"
"1112","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","170100","Carpets and rugs","FALSE",NA,"227",NA,"2270","1"
"1113","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","170100","Carpets and rugs","FALSE",NA,"227",NA,"2271","1"
"1114","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","170100","Carpets and rugs","FALSE",NA,"227",NA,"2272","1"
"1115","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","170100","Carpets and rugs","FALSE",NA,"227",NA,"2273","1"
"1116","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","170100","Carpets and rugs","FALSE",NA,"227",NA,"2274","1"
"1117","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","170100","Carpets and rugs","FALSE",NA,"227",NA,"2275","1"
"1118","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","170100","Carpets and rugs","FALSE",NA,"227",NA,"2276","1"
"1119","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","170100","Carpets and rugs","FALSE",NA,"227",NA,"2277","1"
"1120","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","170100","Carpets and rugs","FALSE",NA,"227",NA,"2278","1"
"1121","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","170100","Carpets and rugs","FALSE",NA,"227",NA,"2279","1"
"1122","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","170600","Coated fabrics, not rubberized","FALSE",NA,"2295",NA,"2295","1"
"1123","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","170700","Tire cord and fabrics","FALSE",NA,"2296",NA,"2296","1"
"1124","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","170900","Cordage and twine","FALSE",NA,"2298",NA,"2298","1"
"1125","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","171001","Nonwoven fabrics","FALSE",NA,"2297",NA,"2297","1"
"1126","MANUFACTURING","17 Miscellaneous textile goods and floor coverings","171100","Textile goods, n.e.c.","FALSE",NA,"2299",NA,"2299","1"
"1127","MANUFACTURING","18 Apparel","180101","Women's hosiery, except socks","FALSE",NA,"2251",NA,"2251","1"
"1128","MANUFACTURING","18 Apparel","180102","Hosiery, n.e.c.","FALSE",NA,"2252",NA,"2252","1"
"1129","MANUFACTURING","18 Apparel","180201","Knit outerwear mills","FALSE",NA,"2253",NA,"2253","1"
"1130","MANUFACTURING","18 Apparel","180202","Knit underwear and nightwear mills","FALSE",NA,"2254",NA,"2254","1"
"1131","MANUFACTURING","18 Apparel","180203","Knitting mills, n.e.c.","FALSE",NA,"2259",NA,"2259","1"
"1132","MANUFACTURING","18 Apparel","180300","Knit fabric mills","FALSE",NA,"2257-8",NA,"2257","1"
"1133","MANUFACTURING","18 Apparel","180300","Knit fabric mills","FALSE",NA,"2257-8",NA,"2258","1"
"1134","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2310","1"
"1135","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2311","1"
"1136","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2312","1"
"1137","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2313","1"
"1138","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2314","1"
"1139","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2315","1"
"1140","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2316","1"
"1141","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2317","1"
"1142","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2318","1"
"1143","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2319","1"
"1144","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2320","1"
"1145","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2321","1"
"1146","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2322","1"
"1147","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2323","1"
"1148","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2324","1"
"1149","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2325","1"
"1150","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2326","1"
"1151","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2327","1"
"1152","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2328","1"
"1153","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2329","1"
"1154","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2330","1"
"1155","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2331","1"
"1156","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2332","1"
"1157","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2333","1"
"1158","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2334","1"
"1159","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2335","1"
"1160","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2336","1"
"1161","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2337","1"
"1162","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2338","1"
"1163","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2339","1"
"1164","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2340","1"
"1165","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2341","1"
"1166","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2342","1"
"1167","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2343","1"
"1168","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2344","1"
"1169","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2345","1"
"1170","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2346","1"
"1171","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2347","1"
"1172","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2348","1"
"1173","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2349","1"
"1174","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2350","1"
"1175","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2351","1"
"1176","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2352","1"
"1177","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2353","1"
"1178","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2354","1"
"1179","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2355","1"
"1180","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2356","1"
"1181","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2357","1"
"1182","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2358","1"
"1183","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2359","1"
"1184","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2360","1"
"1185","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2361","1"
"1186","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2362","1"
"1187","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2363","1"
"1188","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2364","1"
"1189","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2365","1"
"1190","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2366","1"
"1191","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2367","1"
"1192","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2368","1"
"1193","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2369","1"
"1194","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2370","1"
"1195","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2371","1"
"1196","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2372","1"
"1197","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2373","1"
"1198","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2374","1"
"1199","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2375","1"
"1200","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2376","1"
"1201","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2377","1"
"1202","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2378","1"
"1203","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2379","1"
"1204","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2380","1"
"1205","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2381","1"
"1206","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2382","1"
"1207","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2383","1"
"1208","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2384","1"
"1209","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2385","1"
"1210","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2386","1"
"1211","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2387","1"
"1212","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2388","1"
"1213","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"2389","1"
"1214","MANUFACTURING","18 Apparel","180400","Apparel made from purchased materials","FALSE",NA,"231-8, 3999",NA,"3999","2"
"1215","MANUFACTURING","19 Miscellaneous fabricated textile products","190100","Curtains and draperies","FALSE",NA,"2391",NA,"2391","1"
"1216","MANUFACTURING","19 Miscellaneous fabricated textile products","190200","Housefurnishings, n.e.c.","FALSE",NA,"2392",NA,"2392","1"
"1217","MANUFACTURING","19 Miscellaneous fabricated textile products","190301","Textile bags","FALSE",NA,"2393",NA,"2393","1"
"1218","MANUFACTURING","19 Miscellaneous fabricated textile products","190302","Canvas and related products","FALSE",NA,"2394",NA,"2394","1"
"1219","MANUFACTURING","19 Miscellaneous fabricated textile products","190303","Pleating and stitching","FALSE",NA,"2395",NA,"2395","1"
"1220","MANUFACTURING","19 Miscellaneous fabricated textile products","190304","Automotive and apparel trimmings","FALSE",NA,"2396",NA,"2396","1"
"1221","MANUFACTURING","19 Miscellaneous fabricated textile products","190305","Schiffli machine embroideries","FALSE",NA,"2397",NA,"2397","1"
"1222","MANUFACTURING","19 Miscellaneous fabricated textile products","190306","Fabricated textile products, n.e.c.","FALSE",NA,"2399",NA,"2399","1"
"1223","MANUFACTURING","20+21 Lumber and wood products","200100","Logging","FALSE",NA,"241",NA,"2410","1"
"1224","MANUFACTURING","20+21 Lumber and wood products","200100","Logging","FALSE",NA,"241",NA,"2411","1"
"1225","MANUFACTURING","20+21 Lumber and wood products","200100","Logging","FALSE",NA,"241",NA,"2412","1"
"1226","MANUFACTURING","20+21 Lumber and wood products","200100","Logging","FALSE",NA,"241",NA,"2413","1"
"1227","MANUFACTURING","20+21 Lumber and wood products","200100","Logging","FALSE",NA,"241",NA,"2414","1"
"1228","MANUFACTURING","20+21 Lumber and wood products","200100","Logging","FALSE",NA,"241",NA,"2415","1"
"1229","MANUFACTURING","20+21 Lumber and wood products","200100","Logging","FALSE",NA,"241",NA,"2416","1"
"1230","MANUFACTURING","20+21 Lumber and wood products","200100","Logging","FALSE",NA,"241",NA,"2417","1"
"1231","MANUFACTURING","20+21 Lumber and wood products","200100","Logging","FALSE",NA,"241",NA,"2418","1"
"1232","MANUFACTURING","20+21 Lumber and wood products","200100","Logging","FALSE",NA,"241",NA,"2419","1"
"1233","MANUFACTURING","20+21 Lumber and wood products","200200","Sawmills and planing mills, general","FALSE",NA,"2421",NA,"2421","1"
"1234","MANUFACTURING","20+21 Lumber and wood products","200300","Hardwood dimension and flooring mills","FALSE",NA,"2426",NA,"2426","1"
